season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2024,REG+POST,00-0038102,K.Pickett,Kenny Pickett,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbyu04eubfsgezqftovz",1,PHI,0,1,0,0,0,1,8,0,0,5,0,0,-1.67581973120105,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
2024,REG+POST,00-0038104,T.Thornton,Tyquan Thornton,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1kulrgf4v2grethuefi",3,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,5,27,0,0,0,90,3,1,-6.07281777670141,0,0.3,0.0632911392405063,0.205949656750572,0.23910146858616,0,2.7,4.7
2024,REG+POST,00-0038115,D.Bellinger,Daniel Bellinger,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9xmqszyicfahxrcqevp",3,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,31,0,0,0,22,9,2,1.47627705195919,0,1.40909090909091,0.0306122448979592,0.0374787052810903,0.072153461043702,0,3.1,6.1
2024,REG+POST,00-0038117,W.Robinson,Wan'Dale Robinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z94hnehk9vgmvtad6sgi",7,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,18,0,0,0,1,0.842760937055573,0,43,67,303,2,0,0,285,157,15,-22.5320561351165,0,1.06315789473684,0.291304347826087,0.172622652937614,0.55779237879546,0,44.1,87.1
2024,REG+POST,00-0038120,B.Hall,Breece Hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,95,348,3,1,0,17,-15.0672869450313,0,32,43,307,1,1,1,59,278,9,0.954717037946214,0,5.20338983050848,0.167315175097276,0.039021164021164,0.278287577460729,0,87.5,119.5
2024,REG+POST,00-0038124,C.Watson,Christian Watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qenktpex0mep8er8dzxj",5,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-4,0,0,0,0,-1.23034285614267,0,9,14,157,2,0,0,213,39,6,4.69592704706721,0,0.737089201877934,0.0828402366863906,0.144211238997969,0.225208222328164,0,27.3,36.3
2024,REG+POST,00-0038128,M.Willis,Malik Willis,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etzjb0dm7qimx7xeaeoa",3,GB,25,34,324,2,0,4,16,0,0,232,203,12,12.0700323896521,0,1.39655172413793,0.200507992918181,12,114,1,0,0,5,8.24813072170775,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,38.36,38.36
2024,REG+POST,00-0038129,C.Otton,Cade Otton,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",7,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-4,0,0,0,0,-1.31581017374992,0,27,41,263,1,2,1,230,128,14,0.130584404708962,0,1.14347826086957,0.175965665236052,0.179547228727557,0.389631557963367,0,29.9,56.9
2024,REG+POST,00-0038134,K.Walker,Kenneth Walker,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",5,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,65,303,6,0,0,15,3.71928122549434,0,23,26,160,1,0,0,-4,167,12,9.03073018097282,0,-40,0.134715025906736,-0.00275862068965517,0.200141504377345,0,88.3,111.3
2024,REG+POST,00-0038359,X.Smith,Xavier Smith,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbzbvyg2rlzrno7urryj",2,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,30,0,0,0,1,1.78894327144371,0,2,2,6,0,0,0,1,5,1,-0.0994464058894664,0,6,0.0444444444444444,0.00272479564032698,0.0685740236148956,0,3.6,5.6
2024,REG+POST,00-0038393,D.Wicks,Dontayvion Wicks,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghsev2bmz8kvhm8dsbey",7,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,14,38,181,4,0,0,528,59,11,-10.8990668932286,0,0.34280303030303,0.183574879227053,0.298136645962733,0.484057971014493,0,42.1,56.1
2024,REG+POST,00-0038394,W.Mallory,Will Mallory,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxeygxqtsnqqzgmjl71g",3,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,12,0,0,0,31,0,1,0.27321458957158,0,0.387096774193548,0.029126213592233,0.0344444444444444,0.0678004314994606,0,1.2,3.2
2024,REG+POST,00-0038396,E.Gray,Eric Gray,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",6,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,26,0,1,1,1,-15.4305730738561,0,5,6,66,0,0,0,-23,88,3,4.68020874247765,0,-2.8695652173913,0.0625,-0.0423572744014733,0.0640999079189687,0,7.2,12.2
2024,REG+POST,00-0038416,T.Bagent,Tyson Bagent,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m6ls9t5npcqavk3eoa9c",2,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.7,-0.7
2024,REG+POST,00-0038465,M.Heath,Malik Heath,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbhxvulvdrkbz5svka5f",2,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,26,0,0,0,21,5,1,0.914306354359724,0,1.23809523809524,0.0632911392405063,0.0266836086404066,0.113615234909044,0,2.6,6.6
2024,REG+POST,00-0038477,B.Ford-Wheaton,Bryce Ford-Wheaton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/avfgonlaxpgblcdmfedn",1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2024,REG+POST,00-0038496,X.Gipson,Xavier Gipson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tqo7wkjetkgupevxfvnv",2,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,22,0,0,0,49,20,1,-2.10089984809747,0,0.448979591836735,0.08,0.0972222222222222,0.188055555555556,0,2.2,5.2
2024,REG+POST,00-0038507,G.DuBose,Grant DuBose,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pn2skj2e8lojstlgfyps",1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,13,0,0,0,52,0,1,-3.0683270797017,0,0.25,0.0810810810810811,0.172185430463576,0.242151422946125,0,1.3,2.3
2024,REG+POST,00-0038542,B.Robinson,Bijan Robinson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",7,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,103,483,4,0,0,24,-0.952518571459223,0,24,28,201,0,0,0,-68,277,9,4.89030383875511,0,-2.95588235294118,0.120689655172414,-0.0387906446092413,0.153881031532152,0,92.4,116.4
2024,REG+POST,00-0038543,J.Smith-Njigba,Jaxon Smith-Njigba,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lfroslgx4bo5p641flvg",7,SEA,1,1,35,0,0,0,0,0,0,35,0,1,2.24360939417966,0,1,,0,0,0,0,0,0,,0,37,55,319,1,1,0,422,159,17,9.78563278475666,0,0.755924170616114,0.204460966542751,0.21036889332004,0.453949675138154,0,39.3,76.3
2024,REG+POST,00-0038544,Q.Johnston,Quentin Johnston,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jbxlvsbokf9qdqtet1qr",5,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,4,0,0,0,0,-0.36716029047966,0,14,22,164,3,0,0,222,85,8,10.8387541326493,0,0.738738738738739,0.181818181818182,0.249438202247191,0.447334014300306,0,34.8,48.8
2024,REG+POST,00-0038547,L.Schoonmaker,Luke Schoonmaker,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",3,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,10,56,0,0,0,43,28,3,-0.496748755977023,0,1.30232558139535,0.0757575757575758,0.0392335766423358,0.141099867285999,0,5.6,13.6
2024,REG+POST,00-0038550,H.Hooker,Hendon Hooker,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ym5l2he8pycechphzse6",1,DET,1,2,19,0,0,1,9,0,0,10,13,1,-3.35311812889995,0,1.9,,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.66,0.66
2024,REG+POST,00-0038551,K.Miller,Kendre Miller,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyj0lpna5gbhvyfiqnis",1,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,36,0,0,0,1,-0.777280728390906,0,2,3,1,0,0,0,-1,4,0,-1.6077045002603,0,-1,0.0769230769230769,-0.00364963503649635,0.112829870859068,0,3.7,5.7
2024,REG+POST,00-0038555,T.Bigsby,Tank Bigsby,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwl0kijb59dp20m3hs3u",6,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,67,415,4,1,0,17,9.62389296783777,0,1,2,28,0,0,0,-5,31,1,1.70923272229265,0,-5.6,0.037037037037037,-0.0148809523809524,0.0451388888888889,0,68.3,69.3
2024,REG+POST,00-0038558,D.Washington,Darnell Washington,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",6,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,10,11,91,1,0,0,53,63,5,8.06006365380017,0,1.71698113207547,0.0743243243243243,0.0431244914564687,0.141673630506015,0,15.1,25.1
2024,REG+POST,00-0038559,M.Wilson,Michael Wilson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/spsbduvpqe21tgkwhvbc",7,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,22,33,252,2,1,1,377,51,13,4.90705646363638,0,0.6684350132626,0.169230769230769,0.251668891855808,0.430014378145219,0,35.2,57.2
2024,REG+POST,00-0038563,T.Tucker,Tre Tucker,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/soebzcfwhgnjffwqv1ox",7,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,22,1,0,0,2,3.16536383455968,0,21,35,226,1,0,0,385,110,10,5.06140101006411,0,0.587012987012987,0.146443514644351,0.240926157697121,0.388313582354512,0,36.8,57.8
2024,REG+POST,00-0038573,D.Davis,Derius Davis,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ctk98ws4ps6p4gaei6uu",3,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,31,0,0,0,2,1.34423992130905,0,1,2,8,0,0,0,37,11,0,-0.237973930547014,0,0.216216216216216,0.0645161290322581,0.138576779026217,0.193777938866739,0,3.9,4.9
2024,REG+POST,00-0038576,C.Jones,Charlie Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tbncr0bm5daiafdei8i8",2,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,5,0,0,0,5,0,0,0.163901908614207,0,1,0.0344827586206897,0.0308641975308642,0.0733290762026394,1,6.5,7.5
2024,REG+POST,00-0038579,A.O'Connell,Aidan O'Connell,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aphs7sdbtn8v4zo9pz6w",4,LV,52,82,455,2,2,3,28,0,0,615,232,25,-3.78982232895214,0,0.739837398373984,0.0155662892133996,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,22.2,22.2
2024,REG+POST,00-0038582,C.Tune,Clayton Tune,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbiianhnrupao5vm4onx",2,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,-4,0,1,1,1,-10.6848061432247,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-2.4,-2.4
2024,REG+POST,00-0038583,D.Thompson-Robinson,Dorian Thompson-Robinson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ujuyt3hpswlin3aahmhu",1,CLE,11,24,82,0,2,1,3,1,0,130,46,3,-19.3183974666172,0,0.630769230769231,-0.053047622753555,3,44,0,0,0,2,4.06358529650606,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,3.68,3.68
2024,REG+POST,00-0038589,J.Whyle,Josh Whyle,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",5,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,13,97,0,0,0,57,50,8,6.10657862492371,0,1.70175438596491,0.0902777777777778,0.0521978021978022,0.171955128205128,0,9.7,20.7
2024,REG+POST,00-0038597,C.Brown,Chase Brown,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",7,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,66,327,3,1,0,15,3.82850229027977,1,14,17,59,1,0,0,-6,64,3,-3.01545612682821,0,-9.83333333333333,0.092896174863388,-0.00517687661777394,0.13572044866264,0,64.6,78.6
2024,REG+POST,00-0038606,P.Washington,Parker Washington,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pukz1x5ysxkhvsmcttdm",4,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,21,0,0,0,22,5,0,-3.90310425549978,0,0.954545454545455,0.0555555555555556,0.026634382566586,0.101977401129943,1,8.1,11.1
2024,REG+POST,00-0038608,K.Boutte,Kayshon Boutte,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nz6t7jhx6erszovbv1bd",5,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,10,139,1,0,0,145,14,6,11.4500318383798,0,0.958620689655172,0.065359477124183,0.136406396989652,0.193523693579031,0,19.9,27.9
2024,REG+POST,00-0038614,S.Matlock,Scott Matlock,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qin48hcmcufdvuvyefxz",2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,7,0,0,0,4,5,0,0.112812103470787,0,1.75,0.0384615384615385,0.0115273775216138,0.0657614719574374,0,0.7,1.7
2024,REG+POST,00-0038618,X.Hutchinson,Xavier Hutchinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vlxzxhej5ffelkxrqf4g",6,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,9,45,0,0,0,49,22,2,-1.25994443095219,0,0.918367346938776,0.0466321243523316,0.0355846042120552,0.094857409476936,0,4.5,8.5
2024,REG+POST,00-0038619,A.Iosivas,Andrei Iosivas,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pgbqgzrxmbnmpcnkhsya",7,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,14,24,189,3,0,0,285,15,11,15.5476572128938,0,0.663157894736842,0.110599078341014,0.182692307692308,0.293783232896136,0,36.9,50.9
2024,REG+POST,00-0038621,D.Douglas,Demario Douglas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svnh61ottqtfmcqvnbj3",6,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,9,0,0,0,0,0.760350632714108,0,26,36,259,1,0,0,263,128,13,8.03324335638899,0,0.984790874524715,0.204545454545455,0.21681780708986,0.458590646781084,0,32.8,58.8
2024,REG+POST,00-0038622,D.Vaughn,Deuce Vaughn,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzxaeh4dssbmvz3lwaan",3,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,20,0,0,0,0,-2.11841146176448,0,2,3,14,0,0,0,2,11,0,-1.2609017577488,0,7,0.032967032967033,0.00246913580246914,0.0511789445122779,0,3.4,5.4
